"","UserID","MovieID","Rating","Timestamp","Gender","Age","Occupation_Code","occupation","Income_code","income_level","ZipCode"
"745",5458,1945,5,978649256,"F",18,2,"artist",1,"low","98102"
"746",5458,10,3,978298101,"F",18,2,"artist",1,"low","98102"
"747",5458,337,3,978299564,"F",18,2,"artist",1,"low","98102"
"748",5458,50,3,960518338,"F",18,2,"artist",1,"low","98102"
"749",5458,1212,5,969765209,"F",18,2,"artist",1,"low","98102"
"750",5458,2987,4,1004327172,"F",18,2,"artist",1,"low","98102"
"751",5458,1256,4,1010362481,"F",18,2,"artist",1,"low","98102"
"752",5458,1036,4,978649057,"F",18,2,"artist",1,"low","98102"
"753",5493,3793,2,966032212,"M",35,12,"programmer",3,"high","96797"
"754",5493,912,5,974325049,"M",35,12,"programmer",3,"high","96797"
"755",5493,3481,4,969910175,"M",35,12,"programmer",3,"high","96797"
"756",5493,3861,2,966032597,"M",35,12,"programmer",3,"high","96797"
"757",5493,337,4,959814173,"M",35,12,"programmer",3,"high","96797"
"758",5493,50,5,959885021,"M",35,12,"programmer",3,"high","96797"
"759",5493,2987,3,974324017,"M",35,12,"programmer",3,"high","96797"
"760",5493,1256,5,974324092,"M",35,12,"programmer",3,"high","96797"
"761",5493,1374,1,967496970,"M",35,12,"programmer",3,"high","96797"
"762",5493,1036,4,974324905,"M",35,12,"programmer",3,"high","96797"
"763",5551,1260,4,959458654,"F",35,20,"writer",2,"medium","98103"
"764",5597,912,1,959215515,"F",18,4,"college/grad_student",1,"low","95008"
"765",5597,50,4,959215515,"F",18,4,"college/grad_student",1,"low","95008"
"766",5597,2644,1,959214254,"F",18,4,"college/grad_student",1,"low","95008"
"767",5599,3481,4,959213457,"M",35,7,"executive/managerial",3,"high","90020"
"768",5599,10,4,959215148,"M",35,7,"executive/managerial",3,"high","90020"
"769",5601,1945,2,959211750,"M",35,1,"academic/educator",2,"medium","98225"
"770",5601,50,5,959211918,"M",35,1,"academic/educator",2,"medium","98225"
"771",5601,1036,4,959211986,"M",35,1,"academic/educator",2,"medium","98225"
"772",5602,3793,4,968959467,"M",35,0,"other",0,"other","97212"
"773",5602,3481,5,962650222,"M",35,0,"other",0,"other","97212"
"774",5649,50,5,958865441,"F",18,4,"college/grad_student",1,"low","90025"
"775",5649,2005,4,958868166,"F",18,4,"college/grad_student",1,"low","90025"
"776",5678,912,4,958625902,"M",35,17,"technician/engineer",3,"high","98103"
"777",5678,2987,3,958628289,"M",35,17,"technician/engineer",3,"high","98103"
"778",5678,1256,4,958626150,"M",35,17,"technician/engineer",3,"high","98103"
"779",5678,1260,5,958625829,"M",35,17,"technician/engineer",3,"high","98103"
"780",5678,1036,4,958627346,"M",35,17,"technician/engineer",3,"high","98103"
"781",5683,10,4,961261407,"F",18,9,"homemaker",1,"low","94538"
"782",5683,381,4,974078272,"F",18,9,"homemaker",1,"low","94538"
"783",5684,2409,3,958606952,"M",18,16,"self-employed",2,"medium","94110"
"784",5684,10,3,958606521,"M",18,16,"self-employed",2,"medium","94110"
"785",5684,50,5,958609445,"M",18,16,"self-employed",2,"medium","94110"
"786",5684,1211,5,958611669,"M",18,16,"self-employed",2,"medium","94110"
"787",5684,2987,3,958608227,"M",18,16,"self-employed",2,"medium","94110"
"788",5684,1260,4,958609397,"M",18,16,"self-employed",2,"medium","94110"
"789",5684,1374,5,958608294,"M",18,16,"self-employed",2,"medium","94110"
"790",5684,1028,4,958611582,"M",18,16,"self-employed",2,"medium","94110"
"791",5684,1031,5,958608472,"M",18,16,"self-employed",2,"medium","94110"
"792",5684,1036,5,958606161,"M",18,16,"self-employed",2,"medium","94110"
"793",5684,2005,4,958608472,"M",18,16,"self-employed",2,"medium","94110"
"794",5702,3481,3,958580678,"M",18,0,"other",0,"other","90034"
"795",5702,306,4,958578753,"M",18,0,"other",0,"other","90034"
"796",5714,3481,4,958511738,"M",35,2,"artist",1,"low","96753"
"797",5745,912,4,958360595,"F",18,4,"college/grad_student",1,"low","90024"
"798",5745,2005,4,958365570,"F",18,4,"college/grad_student",1,"low","90024"
"799",5774,912,3,958166371,"M",18,4,"college/grad_student",1,"low","94118"
"800",5774,2005,2,958166474,"M",18,4,"college/grad_student",1,"low","94118"
"801",5780,10,3,958154916,"M",18,17,"technician/engineer",3,"high","92886"
"802",5804,912,2,957993041,"F",35,7,"executive/managerial",3,"high","94306"
"803",5914,1945,4,957332682,"M",35,2,"artist",1,"low","91344"
"804",5914,50,5,957332638,"M",35,2,"artist",1,"low","91344"
"805",5931,10,3,957226820,"F",18,7,"executive/managerial",3,"high","94111"
"806",5931,2987,4,957226788,"F",18,7,"executive/managerial",3,"high","94111"
"807",5931,1374,3,957226744,"F",18,7,"executive/managerial",3,"high","94111"
"808",5931,1036,3,957227182,"F",18,7,"executive/managerial",3,"high","94111"
"809",5931,2005,3,957227079,"F",18,7,"executive/managerial",3,"high","94111"
"810",5964,2409,3,956999925,"M",18,5,"customer_service",1,"low","97202"
"811",5964,2420,3,956995645,"M",18,5,"customer_service",1,"low","97202"
"812",5964,3481,5,958433546,"M",18,5,"customer_service",1,"low","97202"
"813",5964,1945,5,956993262,"M",18,5,"customer_service",1,"low","97202"
"814",5964,337,5,956994567,"M",18,5,"customer_service",1,"low","97202"
"815",5964,50,5,956995770,"M",18,5,"customer_service",1,"low","97202"
"816",5964,2987,4,956995720,"M",18,5,"customer_service",1,"low","97202"
"817",5964,1028,5,956997315,"M",18,5,"customer_service",1,"low","97202"
"818",5964,1036,4,956996038,"M",18,5,"customer_service",1,"low","97202"
"819",5964,2005,5,956996754,"M",18,5,"customer_service",1,"low","97202"
